Credential,Graduating Cohort,Field of Study (CIP code),Years After Graduation,Median Income, Cohort Size 
Overall (All Graduates),2008,44.05 Public policy analysis,2,n/a, n/a 
Overall (All Graduates),2009,44.05 Public policy analysis,2,n/a, n/a 
Overall (All Graduates),2010,44.05 Public policy analysis,2,n/a, n/a 
Overall (All Graduates),2011,44.05 Public policy analysis,2,n/a, n/a 
Overall (All Graduates),2012,44.05 Public policy analysis,2,n/a, n/a 
Overall (All Graduates),2013,44.05 Public policy analysis,2,"$68,300", 30 
Overall (All Graduates),2005,44.07 Social work,2,"$43,800", 290 
Overall (All Graduates),2006,44.07 Social work,2,"$47,100", 290 
Overall (All Graduates),2007,44.07 Social work,2,"$44,800", 320 
Overall (All Graduates),2008,44.07 Social work,2,"$43,200", 310 
Overall (All Graduates),2009,44.07 Social work,2,"$48,900", 300 
Overall (All Graduates),2010,44.07 Social work,2,"$49,600", 360 
Overall (All Graduates),2011,44.07 Social work,2,"$47,900", 400 
Overall (All Graduates),2012,44.07 Social work,2,"$48,700", 400 
Overall (All Graduates),2013,44.07 Social work,2,"$52,700", 470 
Overall (All Graduates),2005,45.02 Anthropology,2,"$38,100", 50 
Overall (All Graduates),2006,45.02 Anthropology,2,"$41,500", 70 
Overall (All Graduates),2007,45.02 Anthropology,2,"$42,400", 70 
Overall (All Graduates),2008,45.02 Anthropology,2,"$39,800", 50 
Overall (All Graduates),2009,45.02 Anthropology,2,"$39,500", 50 
Overall (All Graduates),2010,45.02 Anthropology,2,"$41,200", 50 
Overall (All Graduates),2011,45.02 Anthropology,2,"$40,600", 60 
Overall (All Graduates),2012,45.02 Anthropology,2,"$43,300", 80 
Overall (All Graduates),2013,45.02 Anthropology,2,"$38,100", 70 
Overall (All Graduates),2005,45.03 Archaeology,2,"$37,800", 20 
Overall (All Graduates),2006,45.03 Archaeology,2,"$53,200", 20 
Overall (All Graduates),2007,45.03 Archaeology,2,n/a, n/a 
Overall (All Graduates),2008,45.03 Archaeology,2,n/a, n/a 
Overall (All Graduates),2009,45.03 Archaeology,2,"$39,600", 30 
Overall (All Graduates),2010,45.03 Archaeology,2,n/a, n/a 
Overall (All Graduates),2011,45.03 Archaeology,2,n/a, n/a 
Overall (All Graduates),2012,45.03 Archaeology,2,n/a, n/a 
Overall (All Graduates),2013,45.03 Archaeology,2,"$35,300", 20 
Overall (All Graduates),2005,45.04 Criminology,2,n/a, n/a 
Overall (All Graduates),2006,45.04 Criminology,2,n/a, n/a 
Overall (All Graduates),2007,45.04 Criminology,2,n/a, n/a 
Overall (All Graduates),2008,45.04 Criminology,2,n/a, n/a 
Overall (All Graduates),2009,45.04 Criminology,2,"$48,300", 30 
Overall (All Graduates),2010,45.04 Criminology,2,"$58,100", 40 
Overall (All Graduates),2011,45.04 Criminology,2,"$53,800", 50 
Overall (All Graduates),2012,45.04 Criminology,2,"$55,500", 50 
Overall (All Graduates),2013,45.04 Criminology,2,"$55,800", 50 
Overall (All Graduates),2005,45.06 Economics,2,"$54,100", 180 
Overall (All Graduates),2006,45.06 Economics,2,"$54,100", 200 
Overall (All Graduates),2007,45.06 Economics,2,"$55,800", 170 
Overall (All Graduates),2008,45.06 Economics,2,"$52,700", 180 
Overall (All Graduates),2009,45.06 Economics,2,"$50,200", 160 
Overall (All Graduates),2010,45.06 Economics,2,"$49,600", 150 
Overall (All Graduates),2011,45.06 Economics,2,"$50,500", 150 
Overall (All Graduates),2012,45.06 Economics,2,"$55,400", 160 
Overall (All Graduates),2013,45.06 Economics,2,"$52,700", 120 
Overall (All Graduates),2005,45.07 Geography and cartography,2,"$60,700", 70 
Overall (All Graduates),2006,45.07 Geography and cartography,2,"$52,700", 80 
Overall (All Graduates),2007,45.07 Geography and cartography,2,"$61,600", 80 
Overall (All Graduates),2008,45.07 Geography and cartography,2,"$52,600", 100 
Overall (All Graduates),2009,45.07 Geography and cartography,2,"$57,700", 60 
Overall (All Graduates),2010,45.07 Geography and cartography,2,"$52,700", 60 
Overall (All Graduates),2011,45.07 Geography and cartography,2,"$60,400", 70 
Overall (All Graduates),2012,45.07 Geography and cartography,2,"$62,700", 60 
Overall (All Graduates),2013,45.07 Geography and cartography,2,"$52,100", 60 
Overall (All Graduates),2005,45.09 International relations and national security studies,2,"$45,000", 30 
Overall (All Graduates),2006,45.09 International relations and national security studies,2,"$48,000", 40 
Overall (All Graduates),2007,45.09 International relations and national security studies,2,"$47,800", 40 
Overall (All Graduates),2008,45.09 International relations and national security studies,2,"$52,000", 20 
Overall (All Graduates),2009,45.09 International relations and national security studies,2,"$46,300", 40 
Overall (All Graduates),2010,45.09 International relations and national security studies,2,"$43,800", 20 
Overall (All Graduates),2011,45.09 International relations and national security studies,2,"$31,400", 30 
Overall (All Graduates),2012,45.09 International relations and national security studies,2,"$42,400", 40 
Overall (All Graduates),2013,45.09 International relations and national security studies,2,n/a, n/a 
Overall (All Graduates),2005,45.10 Political science and government,2,"$42,900", 90 
Overall (All Graduates),2006,45.10 Political science and government,2,"$51,000", 120 
Overall (All Graduates),2007,45.10 Political science and government,2,"$49,200", 130 
Overall (All Graduates),2008,45.10 Political science and government,2,"$48,300", 120 
Overall (All Graduates),2009,45.10 Political science and government,2,"$44,000", 130 
Overall (All Graduates),2010,45.10 Political science and government,2,"$43,400", 130 
Overall (All Graduates),2011,45.10 Political science and government,2,"$46,800", 110 
Overall (All Graduates),2012,45.10 Political science and government,2,"$41,500", 120 
Overall (All Graduates),2013,45.10 Political science and government,2,"$42,600", 110 
Overall (All Graduates),2005,45.11 Sociology,2,"$47,300", 160 
Overall (All Graduates),2006,45.11 Sociology,2,"$45,800", 170 
Overall (All Graduates),2007,45.11 Sociology,2,"$48,500", 190 
Overall (All Graduates),2008,45.11 Sociology,2,"$44,000", 160 
Overall (All Graduates),2009,45.11 Sociology,2,"$46,800", 160 
Overall (All Graduates),2010,45.11 Sociology,2,"$43,600", 170 
Overall (All Graduates),2011,45.11 Sociology,2,"$50,000", 120 
Overall (All Graduates),2012,45.11 Sociology,2,"$45,500", 130 
Overall (All Graduates),2013,45.11 Sociology,2,"$46,600", 160 
Overall (All Graduates),2005,45.12 Urban studies/affairs,2,n/a, n/a 
Overall (All Graduates),2006,45.12 Urban studies/affairs,2,n/a, n/a 
Overall (All Graduates),2007,45.12 Urban studies/affairs,2,n/a, n/a 
Overall (All Graduates),2008,45.12 Urban studies/affairs,2,n/a, n/a 
Overall (All Graduates),2009,45.12 Urban studies/affairs,2,n/a, n/a 
Overall (All Graduates),2010,45.12 Urban studies/affairs,2,n/a, n/a 
Overall (All Graduates),2011,45.12 Urban studies/affairs,2,n/a, n/a 
Overall (All Graduates),2012,45.12 Urban studies/affairs,2,n/a, n/a 
Overall (All Graduates),2013,45.12 Urban studies/affairs,2,"$49,500", 20 
Overall (All Graduates),2005,46.02 Carpentry/carpenter,2,n/a, n/a 
Overall (All Graduates),2006,46.02 Carpentry/carpenter,2,n/a, n/a 
Overall (All Graduates),2007,46.02 Carpentry/carpenter,2,n/a, n/a 
Overall (All Graduates),2008,46.02 Carpentry/carpenter,2,n/a, n/a 
Overall (All Graduates),2009,46.02 Carpentry/carpenter,2,n/a, n/a 
Overall (All Graduates),2010,46.02 Carpentry/carpenter,2,n/a, n/a 
Overall (All Graduates),2011,46.02 Carpentry/carpenter,2,n/a, n/a 
Overall (All Graduates),2012,46.02 Carpentry/carpenter,2,"$37,100", 20 
Overall (All Graduates),2013,46.02 Carpentry/carpenter,2,"$29,800", 20 
Overall (All Graduates),2005,46.03 Electrical and power transmission installers,2,n/a, n/a 
Overall (All Graduates),2006,46.03 Electrical and power transmission installers,2,n/a, n/a 
Overall (All Graduates),2007,46.03 Electrical and power transmission installers,2,n/a, n/a 
Overall (All Graduates),2008,46.03 Electrical and power transmission installers,2,n/a, n/a 
Overall (All Graduates),2009,46.03 Electrical and power transmission installers,2,n/a, n/a 
Overall (All Graduates),2010,46.03 Electrical and power transmission installers,2,"$35,800", 30 
Overall (All Graduates),2011,46.03 Electrical and power transmission installers,2,"$42,700", 30 
Overall (All Graduates),2012,46.03 Electrical and power transmission installers,2,"$46,000", 50 
Overall (All Graduates),2013,46.03 Electrical and power transmission installers,2,"$37,900", 60 
Overall (All Graduates),2005,"46.04 Building/construction finishing, management and inspection",2,n/a, n/a 
Overall (All Graduates),2006,"46.04 Building/construction finishing, management and inspection",2,"$20,100", 50 
Overall (All Graduates),2007,"46.04 Building/construction finishing, management and inspection",2,n/a, n/a 
Overall (All Graduates),2008,"46.04 Building/construction finishing, management and inspection",2,n/a, n/a 
Overall (All Graduates),2009,"46.04 Building/construction finishing, management and inspection",2,n/a, n/a 
Overall (All Graduates),2010,"46.04 Building/construction finishing, management and inspection",2,"$27,500", 30 
Overall (All Graduates),2011,"46.04 Building/construction finishing, management and inspection",2,n/a, n/a 
Overall (All Graduates),2012,"46.04 Building/construction finishing, management and inspection",2,n/a, n/a 
Overall (All Graduates),2013,"46.04 Building/construction finishing, management and inspection",2,n/a, n/a 
Overall (All Graduates),2005,46.05 Plumbing and related water supply services,2,n/a, n/a 
Overall (All Graduates),2006,46.05 Plumbing and related water supply services,2,n/a, n/a 
Overall (All Graduates),2007,46.05 Plumbing and related water supply services,2,n/a, n/a 
Overall (All Graduates),2008,46.05 Plumbing and related water supply services,2,n/a, n/a 
Overall (All Graduates),2009,46.05 Plumbing and related water supply services,2,n/a, n/a 
Overall (All Graduates),2010,46.05 Plumbing and related water supply services,2,n/a, n/a 
Overall (All Graduates),2011,46.05 Plumbing and related water supply services,2,n/a, n/a 
Overall (All Graduates),2012,46.05 Plumbing and related water supply services,2,n/a, n/a 
Overall (All Graduates),2013,46.05 Plumbing and related water supply services,2,"$40,700", 20 
Overall (All Graduates),2005,47.01 Electrical/electronics maintenance and repair technology,2,"$37,100", 20 
Overall (All Graduates),2006,47.01 Electrical/electronics maintenance and repair technology,2,n/a, n/a 
Overall (All Graduates),2007,47.01 Electrical/electronics maintenance and repair technology,2,n/a, n/a 
Overall (All Graduates),2008,47.01 Electrical/electronics maintenance and repair technology,2,n/a, n/a 
Overall (All Graduates),2009,47.01 Electrical/electronics maintenance and repair technology,2,n/a, n/a 
Overall (All Graduates),2010,47.01 Electrical/electronics maintenance and repair technology,2,n/a, n/a 
Overall (All Graduates),2011,47.01 Electrical/electronics maintenance and repair technology,2,n/a, n/a 
Overall (All Graduates),2012,47.01 Electrical/electronics maintenance and repair technology,2,n/a, n/a 
Overall (All Graduates),2013,47.01 Electrical/electronics maintenance and repair technology,2,n/a, n/a 
Overall (All Graduates),2005,"47.02 Heating, air conditioning, ventilation and refrigeration maintenance technology/technician",2,n/a, n/a 
Overall (All Graduates),2006,"47.02 Heating, air conditioning, ventilation and refrigeration maintenance technology/technician",2,n/a, n/a 
Overall (All Graduates),2007,"47.02 Heating, air conditioning, ventilation and refrigeration maintenance technology/technician",2,n/a, n/a 
Overall (All Graduates),2008,"47.02 Heating, air conditioning, ventilation and refrigeration maintenance technology/technician",2,n/a, n/a 
Overall (All Graduates),2009,"47.02 Heating, air conditioning, ventilation and refrigeration maintenance technology/technician",2,n/a, n/a 
Overall (All Graduates),2010,"47.02 Heating, air conditioning, ventilation and refrigeration maintenance technology/technician",2,"$48,600", 20 
Overall (All Graduates),2011,"47.02 Heating, air conditioning, ventilation and refrigeration maintenance technology/technician",2,n/a, n/a 
Overall (All Graduates),2012,"47.02 Heating, air conditioning, ventilation and refrigeration maintenance technology/technician",2,"$52,400", 30 
Overall (All Graduates),2013,"47.02 Heating, air conditioning, ventilation and refrigeration maintenance technology/technician",2,"$48,200", 20 
Overall (All Graduates),2005,47.03 Heavy/industrial equipment maintenance technologies,2,"$55,100", 20 
Overall (All Graduates),2006,47.03 Heavy/industrial equipment maintenance technologies,2,"$108,100", 40 
Overall (All Graduates),2007,47.03 Heavy/industrial equipment maintenance technologies,2,"$73,900", 40 
Overall (All Graduates),2008,47.03 Heavy/industrial equipment maintenance technologies,2,"$68,100", 50 
Overall (All Graduates),2009,47.03 Heavy/industrial equipment maintenance technologies,2,"$66,100", 30 
Overall (All Graduates),2010,47.03 Heavy/industrial equipment maintenance technologies,2,n/a, n/a 
Overall (All Graduates),2011,47.03 Heavy/industrial equipment maintenance technologies,2,"$73,200", 40 
Overall (All Graduates),2012,47.03 Heavy/industrial equipment maintenance technologies,2,"$70,100", 100 
Overall (All Graduates),2013,47.03 Heavy/industrial equipment maintenance technologies,2,"$64,200", 110 
Overall (All Graduates),2005,47.05 Stationary energy sources installer and operator,2,"$74,800", 20 
Overall (All Graduates),2006,47.05 Stationary energy sources installer and operator,2,"$113,800", 190 
Overall (All Graduates),2007,47.05 Stationary energy sources installer and operator,2,"$115,600", 210 
Overall (All Graduates),2008,47.05 Stationary energy sources installer and operator,2,"$124,800", 250 
Overall (All Graduates),2009,47.05 Stationary energy sources installer and operator,2,"$124,300", 220 
Overall (All Graduates),2010,47.05 Stationary energy sources installer and operator,2,"$128,600", 240 
Overall (All Graduates),2011,47.05 Stationary energy sources installer and operator,2,"$144,100", 300 
Overall (All Graduates),2012,47.05 Stationary energy sources installer and operator,2,"$131,000", 270 
Overall (All Graduates),2013,47.05 Stationary energy sources installer and operator,2,"$127,900", 300 
Overall (All Graduates),2005,47.06 Vehicle maintenance and repair technologies,2,"$45,800", 110 
Overall (All Graduates),2006,47.06 Vehicle maintenance and repair technologies,2,"$46,300", 160 
Overall (All Graduates),2007,47.06 Vehicle maintenance and repair technologies,2,"$41,700", 140 
Overall (All Graduates),2008,47.06 Vehicle maintenance and repair technologies,2,"$43,000", 150 
Overall (All Graduates),2009,47.06 Vehicle maintenance and repair technologies,2,"$45,000", 110 
Overall (All Graduates),2010,47.06 Vehicle maintenance and repair technologies,2,"$45,500", 170 
Overall (All Graduates),2011,47.06 Vehicle maintenance and repair technologies,2,"$46,900", 160 
Overall (All Graduates),2012,47.06 Vehicle maintenance and repair technologies,2,"$44,300", 180 
Overall (All Graduates),2013,47.06 Vehicle maintenance and repair technologies,2,"$39,900", 170 
Overall (All Graduates),2005,48.05 Precision metal working,2,"$40,200", 30 
Overall (All Graduates),2006,48.05 Precision metal working,2,"$44,600", 20 
Overall (All Graduates),2007,48.05 Precision metal working,2,"$42,800", 50 
Overall (All Graduates),2008,48.05 Precision metal working,2,"$26,700", 30 
Overall (All Graduates),2009,48.05 Precision metal working,2,"$49,600", 40 
Overall (All Graduates),2010,48.05 Precision metal working,2,"$56,400", 20 
Overall (All Graduates),2011,48.05 Precision metal working,2,"$56,600", 40 
Overall (All Graduates),2012,48.05 Precision metal working,2,"$51,100", 80 
Overall (All Graduates),2013,48.05 Precision metal working,2,"$38,800", 60 
Overall (All Graduates),2005,48.07 Woodworking,2,"$38,300", 30 
Overall (All Graduates),2006,48.07 Woodworking,2,n/a, n/a 
Overall (All Graduates),2007,48.07 Woodworking,2,n/a, n/a 
Overall (All Graduates),2008,48.07 Woodworking,2,n/a, n/a 
Overall (All Graduates),2009,48.07 Woodworking,2,"$36,300", 20 
Overall (All Graduates),2010,48.07 Woodworking,2,"$52,200", 20 
Overall (All Graduates),2011,48.07 Woodworking,2,"$43,600", 30 
Overall (All Graduates),2012,48.07 Woodworking,2,"$33,100", 30 
Overall (All Graduates),2013,48.07 Woodworking,2,"$32,100", 30 
Overall (All Graduates),2005,48.08 Boilermaking/boilermaker,2,"$121,000", 190 
Overall (All Graduates),2006,48.08 Boilermaking/boilermaker,2,n/a, n/a 
Overall (All Graduates),2007,48.08 Boilermaking/boilermaker,2,n/a, n/a 
Overall (All Graduates),2008,48.08 Boilermaking/boilermaker,2,n/a, n/a 
Overall (All Graduates),2009,48.08 Boilermaking/boilermaker,2,"$121,500", 20 
Overall (All Graduates),2010,48.08 Boilermaking/boilermaker,2,"$144,200", 30 
Overall (All Graduates),2011,48.08 Boilermaking/boilermaker,2,"$125,600", 40 
Overall (All Graduates),2012,48.08 Boilermaking/boilermaker,2,"$154,600", 40 
Overall (All Graduates),2013,48.08 Boilermaking/boilermaker,2,"$141,000", 50 
Overall (All Graduates),2005,49.02 Ground transportation,2,"$56,900", 50 
Overall (All Graduates),2006,49.02 Ground transportation,2,"$64,200", 60 
Overall (All Graduates),2007,49.02 Ground transportation,2,"$40,000", 50 
Overall (All Graduates),2008,49.02 Ground transportation,2,"$24,400", 60 
Overall (All Graduates),2009,49.02 Ground transportation,2,"$36,600", 60 
Overall (All Graduates),2010,49.02 Ground transportation,2,n/a, n/a 
Overall (All Graduates),2011,49.02 Ground transportation,2,"$64,600", 30 
Overall (All Graduates),2012,49.02 Ground transportation,2,"$57,300", 50 
Overall (All Graduates),2013,49.02 Ground transportation,2,"$41,100", 40 
Overall (All Graduates),2005,"50.01 Visual, digital and performing arts, general",2,n/a, n/a 
Overall (All Graduates),2006,"50.01 Visual, digital and performing arts, general",2,n/a, n/a 
Overall (All Graduates),2007,"50.01 Visual, digital and performing arts, general",2,n/a, n/a 
Overall (All Graduates),2008,"50.01 Visual, digital and performing arts, general",2,n/a, n/a 
Overall (All Graduates),2009,"50.01 Visual, digital and performing arts, general",2,n/a, n/a 
Overall (All Graduates),2010,"50.01 Visual, digital and performing arts, general",2,n/a, n/a 
Overall (All Graduates),2011,"50.01 Visual, digital and performing arts, general",2,n/a, n/a 
Overall (All Graduates),2012,"50.01 Visual, digital and performing arts, general",2,n/a, n/a 
Overall (All Graduates),2013,"50.01 Visual, digital and performing arts, general",2,"$22,400", 20 
Overall (All Graduates),2005,50.04 Design and applied arts,2,"$36,600", 170 
Overall (All Graduates),2006,50.04 Design and applied arts,2,"$37,700", 250 
Overall (All Graduates),2007,50.04 Design and applied arts,2,"$35,500", 210 
Overall (All Graduates),2008,50.04 Design and applied arts,2,"$35,200", 230 
Overall (All Graduates),2009,50.04 Design and applied arts,2,"$34,600", 210 
Overall (All Graduates),2010,50.04 Design and applied arts,2,"$36,800", 240 
Overall (All Graduates),2011,50.04 Design and applied arts,2,"$37,300", 230 
Overall (All Graduates),2012,50.04 Design and applied arts,2,"$34,000", 200 
Overall (All Graduates),2013,50.04 Design and applied arts,2,"$38,400", 170 
Overall (All Graduates),2005,50.05 Drama/theatre arts and stagecraft,2,"$31,300", 90 
Overall (All Graduates),2006,50.05 Drama/theatre arts and stagecraft,2,"$29,300", 70 
Overall (All Graduates),2007,50.05 Drama/theatre arts and stagecraft,2,"$22,600", 80 
Overall (All Graduates),2008,50.05 Drama/theatre arts and stagecraft,2,"$26,200", 70 
Overall (All Graduates),2009,50.05 Drama/theatre arts and stagecraft,2,"$28,400", 80 
Overall (All Graduates),2010,50.05 Drama/theatre arts and stagecraft,2,"$29,900", 60 
Overall (All Graduates),2011,50.05 Drama/theatre arts and stagecraft,2,"$28,200", 80 
Overall (All Graduates),2012,50.05 Drama/theatre arts and stagecraft,2,"$29,400", 70 
Overall (All Graduates),2013,50.05 Drama/theatre arts and stagecraft,2,"$33,000", 70 
Overall (All Graduates),2005,50.06 Film/video and photographic arts,2,"$36,800", 20 
Overall (All Graduates),2006,50.06 Film/video and photographic arts,2,"$34,000", 30 
Overall (All Graduates),2007,50.06 Film/video and photographic arts,2,"$37,300", 40 
Overall (All Graduates),2008,50.06 Film/video and photographic arts,2,"$25,600", 30 
Overall (All Graduates),2009,50.06 Film/video and photographic arts,2,"$23,200", 30 
Overall (All Graduates),2010,50.06 Film/video and photographic arts,2,"$37,400", 30 
Overall (All Graduates),2011,50.06 Film/video and photographic arts,2,"$32,900", 30 
Overall (All Graduates),2012,50.06 Film/video and photographic arts,2,"$31,100", 40 
Overall (All Graduates),2013,50.06 Film/video and photographic arts,2,"$31,800", 30 
Overall (All Graduates),2005,50.07 Fine arts and art studies,2,"$28,200", 120 
Overall (All Graduates),2006,50.07 Fine arts and art studies,2,"$28,700", 110 
Overall (All Graduates),2007,50.07 Fine arts and art studies,2,"$28,600", 120 
Overall (All Graduates),2008,50.07 Fine arts and art studies,2,"$27,200", 130 
Overall (All Graduates),2009,50.07 Fine arts and art studies,2,"$33,400", 110 
Overall (All Graduates),2010,50.07 Fine arts and art studies,2,"$23,900", 100 
Overall (All Graduates),2011,50.07 Fine arts and art studies,2,"$26,900", 120 
Overall (All Graduates),2012,50.07 Fine arts and art studies,2,"$33,500", 120 
Overall (All Graduates),2013,50.07 Fine arts and art studies,2,"$27,900", 110 
Overall (All Graduates),2005,50.09 Music,2,"$31,600", 50 
Overall (All Graduates),2006,50.09 Music,2,"$28,000", 50 
Overall (All Graduates),2007,50.09 Music,2,"$34,700", 40 
Overall (All Graduates),2008,50.09 Music,2,"$17,700", 60 
Overall (All Graduates),2009,50.09 Music,2,"$27,700", 40 
Overall (All Graduates),2010,50.09 Music,2,"$32,300", 30 
Overall (All Graduates),2011,50.09 Music,2,"$26,300", 50 
Overall (All Graduates),2012,50.09 Music,2,"$33,100", 50 
Overall (All Graduates),2013,50.09 Music,2,"$35,900", 50 
Overall (All Graduates),2005,51.02 Communication disorders sciences and services,2,"$70,600", 40 
Overall (All Graduates),2006,51.02 Communication disorders sciences and services,2,"$65,500", 60 
Overall (All Graduates),2007,51.02 Communication disorders sciences and services,2,"$62,800", 50 
Overall (All Graduates),2008,51.02 Communication disorders sciences and services,2,"$73,000", 30 
Overall (All Graduates),2009,51.02 Communication disorders sciences and services,2,"$68,100", 60 
Overall (All Graduates),2010,51.02 Communication disorders sciences and services,2,"$62,000", 70 
Overall (All Graduates),2011,51.02 Communication disorders sciences and services,2,"$67,100", 60 
Overall (All Graduates),2012,51.02 Communication disorders sciences and services,2,"$58,500", 60 
Overall (All Graduates),2013,51.02 Communication disorders sciences and services,2,"$61,800", 80 
Overall (All Graduates),2005,51.06 Dental support services and allied professions,2,"$44,100", 120 
Overall (All Graduates),2006,51.06 Dental support services and allied professions,2,"$50,900", 70 
Overall (All Graduates),2007,51.06 Dental support services and allied professions,2,"$45,800", 110 
Overall (All Graduates),2008,51.06 Dental support services and allied professions,2,"$44,700", 120 
Overall (All Graduates),2009,51.06 Dental support services and allied professions,2,"$47,200", 160 
Overall (All Graduates),2010,51.06 Dental support services and allied professions,2,"$46,800", 140 
Overall (All Graduates),2011,51.06 Dental support services and allied professions,2,"$49,300", 140 
Overall (All Graduates),2012,51.06 Dental support services and allied professions,2,"$47,300", 160 
Overall (All Graduates),2013,51.06 Dental support services and allied professions,2,"$48,300", 150 
Overall (All Graduates),2005,51.07 Health and medical administrative services,2,"$33,800", 290 
Overall (All Graduates),2006,51.07 Health and medical administrative services,2,"$38,700", 240 
Overall (All Graduates),2007,51.07 Health and medical administrative services,2,"$38,100", 250 
Overall (All Graduates),2008,51.07 Health and medical administrative services,2,"$40,100", 210 
Overall (All Graduates),2009,51.07 Health and medical administrative services,2,"$38,200", 280 
Overall (All Graduates),2010,51.07 Health and medical administrative services,2,"$40,100", 330 
Overall (All Graduates),2011,51.07 Health and medical administrative services,2,"$38,900", 330 
Overall (All Graduates),2012,51.07 Health and medical administrative services,2,"$38,900", 430 
Overall (All Graduates),2013,51.07 Health and medical administrative services,2,"$38,100", 340 
Overall (All Graduates),2005,51.08 Allied health and medical assisting services,2,"$39,100", 450 
Overall (All Graduates),2006,51.08 Allied health and medical assisting services,2,"$38,900", 420 
Overall (All Graduates),2007,51.08 Allied health and medical assisting services,2,"$40,900", 520 
Overall (All Graduates),2008,51.08 Allied health and medical assisting services,2,"$42,800", 570 
Overall (All Graduates),2009,51.08 Allied health and medical assisting services,2,"$41,200", 600 
Overall (All Graduates),2010,51.08 Allied health and medical assisting services,2,"$44,000", 570 
Overall (All Graduates),2011,51.08 Allied health and medical assisting services,2,"$41,500", 700 
Overall (All Graduates),2012,51.08 Allied health and medical assisting services,2,"$42,000", 810 
Overall (All Graduates),2013,51.08 Allied health and medical assisting services,2,"$39,900", 800 
Overall (All Graduates),2005,"51.09 Allied health diagnostic, intervention and treatment professions",2,"$68,800", 260 
Overall (All Graduates),2006,"51.09 Allied health diagnostic, intervention and treatment professions",2,"$71,800", 200 
Overall (All Graduates),2007,"51.09 Allied health diagnostic, intervention and treatment professions",2,"$77,100", 220 
Overall (All Graduates),2008,"51.09 Allied health diagnostic, intervention and treatment professions",2,"$77,800", 230 
Overall (All Graduates),2009,"51.09 Allied health diagnostic, intervention and treatment professions",2,"$78,600", 240 
Overall (All Graduates),2010,"51.09 Allied health diagnostic, intervention and treatment professions",2,"$76,500", 260 
Overall (All Graduates),2011,"51.09 Allied health diagnostic, intervention and treatment professions",2,"$76,000", 300 
Overall (All Graduates),2012,"51.09 Allied health diagnostic, intervention and treatment professions",2,"$75,200", 260 
Overall (All Graduates),2013,"51.09 Allied health diagnostic, intervention and treatment professions",2,"$72,800", 330 
Overall (All Graduates),2005,51.10 Clinical/medical laboratory science/research and allied professions,2,"$62,500", 70 
Overall (All Graduates),2006,51.10 Clinical/medical laboratory science/research and allied professions,2,"$66,200", 70 
Overall (All Graduates),2007,51.10 Clinical/medical laboratory science/research and allied professions,2,"$69,700", 70 
Overall (All Graduates),2008,51.10 Clinical/medical laboratory science/research and allied professions,2,"$73,600", 100 
Overall (All Graduates),2009,51.10 Clinical/medical laboratory science/research and allied professions,2,"$71,200", 70 
Overall (All Graduates),2010,51.10 Clinical/medical laboratory science/research and allied professions,2,"$71,900", 100 
Overall (All Graduates),2011,51.10 Clinical/medical laboratory science/research and allied professions,2,"$74,500", 110 
Overall (All Graduates),2012,51.10 Clinical/medical laboratory science/research and allied professions,2,"$69,200", 120 
Overall (All Graduates),2013,51.10 Clinical/medical laboratory science/research and allied professions,2,"$70,800", 100 
Overall (All Graduates),2005,51.12 Medicine (MD),2,"$64,900", 30 
Overall (All Graduates),2006,51.12 Medicine (MD),2,"$65,300", 30 
Overall (All Graduates),2007,51.12 Medicine (MD),2,"$70,600", 30 
Overall (All Graduates),2008,51.12 Medicine (MD),2,"$68,500", 30 
Overall (All Graduates),2009,51.12 Medicine (MD),2,"$68,200", 40 
Overall (All Graduates),2010,51.12 Medicine (MD),2,"$66,700", 30 
Overall (All Graduates),2011,51.12 Medicine (MD),2,"$69,100", 30 
Overall (All Graduates),2012,51.12 Medicine (MD),2,"$66,900", 30 
Overall (All Graduates),2013,51.12 Medicine (MD),2,n/a, n/a 
Overall (All Graduates),2005,"51.14 Medical scientist (MS, MSc, PhD)",2,"$59,000", 20 
Overall (All Graduates),2006,"51.14 Medical scientist (MS, MSc, PhD)",2,"$64,100", 40 
Overall (All Graduates),2007,"51.14 Medical scientist (MS, MSc, PhD)",2,"$69,500", 30 
Overall (All Graduates),2008,"51.14 Medical scientist (MS, MSc, PhD)",2,"$55,000", 30 
Overall (All Graduates),2009,"51.14 Medical scientist (MS, MSc, PhD)",2,"$62,700", 30 
Overall (All Graduates),2010,"51.14 Medical scientist (MS, MSc, PhD)",2,"$66,100", 40 
Overall (All Graduates),2011,"51.14 Medical scientist (MS, MSc, PhD)",2,"$56,200", 40 
Overall (All Graduates),2012,"51.14 Medical scientist (MS, MSc, PhD)",2,"$37,100", 30 
Overall (All Graduates),2013,"51.14 Medical scientist (MS, MSc, PhD)",2,"$51,600", 40 
Overall (All Graduates),2005,51.15 Mental and social health services and allied professions,2,"$34,000", 60 
Overall (All Graduates),2006,51.15 Mental and social health services and allied professions,2,"$35,600", 80 
Overall (All Graduates),2007,51.15 Mental and social health services and allied professions,2,"$50,900", 140 
Overall (All Graduates),2008,51.15 Mental and social health services and allied professions,2,"$39,600", 90 
Overall (All Graduates),2009,51.15 Mental and social health services and allied professions,2,"$43,600", 60 
Overall (All Graduates),2010,51.15 Mental and social health services and allied professions,2,"$28,900", 90 
Overall (All Graduates),2011,51.15 Mental and social health services and allied professions,2,"$43,700", 70 
Overall (All Graduates),2012,51.15 Mental and social health services and allied professions,2,"$39,500", 50 
