Credential,Graduating Cohort,Field of Study (CIP code),Years After Graduation,Median Income, Cohort Size 
Overall (All Graduates),2005,11.10 Computer/information technology administration and management,1,"$54,500", 90 
Overall (All Graduates),2006,11.10 Computer/information technology administration and management,1,"$74,800", 90 
Overall (All Graduates),2007,11.10 Computer/information technology administration and management,1,"$68,000", 90 
Overall (All Graduates),2008,11.10 Computer/information technology administration and management,1,"$54,300", 50 
Overall (All Graduates),2009,11.10 Computer/information technology administration and management,1,"$46,700", 80 
Overall (All Graduates),2010,11.10 Computer/information technology administration and management,1,"$46,700", 60 
Overall (All Graduates),2011,11.10 Computer/information technology administration and management,1,"$57,100", 80 
Overall (All Graduates),2012,11.10 Computer/information technology administration and management,1,"$52,500", 80 
Overall (All Graduates),2013,11.10 Computer/information technology administration and management,1,"$52,300", 70 
Overall (All Graduates),2014,11.10 Computer/information technology administration and management,1,"$51,900", 80 
Overall (All Graduates),2005,12.04 Cosmetology and related personal grooming services,1,n/a,n/a
Overall (All Graduates),2006,12.04 Cosmetology and related personal grooming services,1,n/a,n/a
Overall (All Graduates),2007,12.04 Cosmetology and related personal grooming services,1,n/a,n/a
Overall (All Graduates),2008,12.04 Cosmetology and related personal grooming services,1,n/a,n/a
Overall (All Graduates),2009,12.04 Cosmetology and related personal grooming services,1,n/a,n/a
Overall (All Graduates),2010,12.04 Cosmetology and related personal grooming services,1,n/a,n/a
Overall (All Graduates),2011,12.04 Cosmetology and related personal grooming services,1,n/a,n/a
Overall (All Graduates),2012,12.04 Cosmetology and related personal grooming services,1,n/a,n/a
Overall (All Graduates),2013,12.04 Cosmetology and related personal grooming services,1,n/a,n/a
Overall (All Graduates),2014,12.04 Cosmetology and related personal grooming services,1,"$13,700", 20 
Overall (All Graduates),2005,12.05 Culinary arts and related services,1,"$30,100", 110 
Overall (All Graduates),2006,12.05 Culinary arts and related services,1,"$31,600", 110 
Overall (All Graduates),2007,12.05 Culinary arts and related services,1,"$27,400", 100 
Overall (All Graduates),2008,12.05 Culinary arts and related services,1,"$30,700", 120 
Overall (All Graduates),2009,12.05 Culinary arts and related services,1,"$29,500", 110 
Overall (All Graduates),2010,12.05 Culinary arts and related services,1,"$27,100", 130 
Overall (All Graduates),2011,12.05 Culinary arts and related services,1,"$29,400", 150 
Overall (All Graduates),2012,12.05 Culinary arts and related services,1,"$28,300", 140 
Overall (All Graduates),2013,12.05 Culinary arts and related services,1,"$27,800", 210 
Overall (All Graduates),2014,12.05 Culinary arts and related services,1,"$29,200", 210 
Overall (All Graduates),2005,"13.01 Education, general",1,"$62,800", 80 
Overall (All Graduates),2006,"13.01 Education, general",1,"$61,300", 140 
Overall (All Graduates),2007,"13.01 Education, general",1,"$62,300", 100 
Overall (All Graduates),2008,"13.01 Education, general",1,"$80,800", 140 
Overall (All Graduates),2009,"13.01 Education, general",1,"$67,300", 120 
Overall (All Graduates),2010,"13.01 Education, general",1,"$66,100", 120 
Overall (All Graduates),2011,"13.01 Education, general",1,"$67,600", 140 
Overall (All Graduates),2012,"13.01 Education, general",1,"$77,900", 170 
Overall (All Graduates),2013,"13.01 Education, general",1,"$66,300", 100 
Overall (All Graduates),2014,"13.01 Education, general",1,"$70,400", 120 
Overall (All Graduates),2005,13.04 Educational administration and supervision,1,"$76,900", 30 
Overall (All Graduates),2006,13.04 Educational administration and supervision,1,"$90,100", 40 
Overall (All Graduates),2007,13.04 Educational administration and supervision,1,"$98,200", 40 
Overall (All Graduates),2008,13.04 Educational administration and supervision,1,"$92,800", 40 
Overall (All Graduates),2009,13.04 Educational administration and supervision,1,"$92,800", 40 
Overall (All Graduates),2010,13.04 Educational administration and supervision,1,n/a,n/a
Overall (All Graduates),2011,13.04 Educational administration and supervision,1,"$102,500", 50 
Overall (All Graduates),2012,13.04 Educational administration and supervision,1,"$96,000", 40 
Overall (All Graduates),2013,13.04 Educational administration and supervision,1,"$94,700", 30 
Overall (All Graduates),2014,13.04 Educational administration and supervision,1,"$89,500", 60 
Overall (All Graduates),2005,13.05 Educational/instructional media design,1,"$91,600", 40 
Overall (All Graduates),2006,13.05 Educational/instructional media design,1,"$93,700", 20 
Overall (All Graduates),2007,13.05 Educational/instructional media design,1,"$86,600", 20 
Overall (All Graduates),2008,13.05 Educational/instructional media design,1,"$89,700", 80 
Overall (All Graduates),2009,13.05 Educational/instructional media design,1,"$95,000", 30 
Overall (All Graduates),2010,13.05 Educational/instructional media design,1,"$84,500", 30 
Overall (All Graduates),2011,13.05 Educational/instructional media design,1,"$77,200", 20 
Overall (All Graduates),2012,13.05 Educational/instructional media design,1,"$62,200", 20 
Overall (All Graduates),2013,13.05 Educational/instructional media design,1,"$87,600", 30 
Overall (All Graduates),2014,13.05 Educational/instructional media design,1,"$88,200", 30 
Overall (All Graduates),2005,"13.06 Educational assessment, evaluation and research",1,"$89,700", 90 
Overall (All Graduates),2006,"13.06 Educational assessment, evaluation and research",1,"$91,600", 80 
Overall (All Graduates),2007,"13.06 Educational assessment, evaluation and research",1,"$92,700", 110 
Overall (All Graduates),2008,"13.06 Educational assessment, evaluation and research",1,"$92,500", 160 
Overall (All Graduates),2009,"13.06 Educational assessment, evaluation and research",1,"$92,700", 90 
Overall (All Graduates),2010,"13.06 Educational assessment, evaluation and research",1,"$96,100", 100 
Overall (All Graduates),2011,"13.06 Educational assessment, evaluation and research",1,"$95,000", 120 
Overall (All Graduates),2012,"13.06 Educational assessment, evaluation and research",1,"$97,300", 130 
Overall (All Graduates),2013,"13.06 Educational assessment, evaluation and research",1,"$98,600", 120 
Overall (All Graduates),2014,"13.06 Educational assessment, evaluation and research",1,"$95,900", 180 
Overall (All Graduates),2005,"13.12 Teacher education and professional development, specific levels and methods",1,"$50,900", 800 
Overall (All Graduates),2006,"13.12 Teacher education and professional development, specific levels and methods",1,"$51,700", 990 
Overall (All Graduates),2007,"13.12 Teacher education and professional development, specific levels and methods",1,"$56,500", 990 
Overall (All Graduates),2008,"13.12 Teacher education and professional development, specific levels and methods",1,"$56,000"," 1,090 "
Overall (All Graduates),2009,"13.12 Teacher education and professional development, specific levels and methods",1,"$52,900"," 1,030 "
Overall (All Graduates),2010,"13.12 Teacher education and professional development, specific levels and methods",1,"$48,100", 970 
Overall (All Graduates),2011,"13.12 Teacher education and professional development, specific levels and methods",1,"$52,400"," 1,000 "
Overall (All Graduates),2012,"13.12 Teacher education and professional development, specific levels and methods",1,"$51,900"," 1,000 "
Overall (All Graduates),2013,"13.12 Teacher education and professional development, specific levels and methods",1,"$53,200", 970 
Overall (All Graduates),2014,"13.12 Teacher education and professional development, specific levels and methods",1,"$55,300", 960 
Overall (All Graduates),2005,"13.13 Teacher education and professional development, specific subject areas",1,"$53,900", 620 
Overall (All Graduates),2006,"13.13 Teacher education and professional development, specific subject areas",1,"$51,800", 680 
Overall (All Graduates),2007,"13.13 Teacher education and professional development, specific subject areas",1,"$55,700", 680 
Overall (All Graduates),2008,"13.13 Teacher education and professional development, specific subject areas",1,"$56,300", 670 
Overall (All Graduates),2009,"13.13 Teacher education and professional development, specific subject areas",1,"$56,400", 660 
Overall (All Graduates),2010,"13.13 Teacher education and professional development, specific subject areas",1,"$50,900", 630 
Overall (All Graduates),2011,"13.13 Teacher education and professional development, specific subject areas",1,"$49,800", 620 
Overall (All Graduates),2012,"13.13 Teacher education and professional development, specific subject areas",1,"$52,500", 580 
Overall (All Graduates),2013,"13.13 Teacher education and professional development, specific subject areas",1,"$53,000", 610 
Overall (All Graduates),2014,"13.13 Teacher education and professional development, specific subject areas",1,"$55,600", 670 
Overall (All Graduates),2005,13.15 Teaching assistants/aides,1,"$22,900", 210 
Overall (All Graduates),2006,13.15 Teaching assistants/aides,1,"$23,500", 200 
Overall (All Graduates),2007,13.15 Teaching assistants/aides,1,"$25,800", 190 
Overall (All Graduates),2008,13.15 Teaching assistants/aides,1,"$24,000", 130 
Overall (All Graduates),2009,13.15 Teaching assistants/aides,1,"$24,300", 150 
Overall (All Graduates),2010,13.15 Teaching assistants/aides,1,"$23,600", 160 
Overall (All Graduates),2011,13.15 Teaching assistants/aides,1,"$25,500", 140 
Overall (All Graduates),2012,13.15 Teaching assistants/aides,1,"$26,100", 150 
Overall (All Graduates),2013,13.15 Teaching assistants/aides,1,"$26,600", 160 
Overall (All Graduates),2014,13.15 Teaching assistants/aides,1,"$24,600", 150 
Overall (All Graduates),2005,14.05 Bioengineering and biomedical engineering,1,n/a,n/a
Overall (All Graduates),2006,14.05 Bioengineering and biomedical engineering,1,n/a,n/a
Overall (All Graduates),2007,14.05 Bioengineering and biomedical engineering,1,n/a,n/a
Overall (All Graduates),2008,14.05 Bioengineering and biomedical engineering,1,n/a,n/a
Overall (All Graduates),2009,14.05 Bioengineering and biomedical engineering,1,n/a,n/a
Overall (All Graduates),2010,14.05 Bioengineering and biomedical engineering,1,"$66,000", 30 
Overall (All Graduates),2011,14.05 Bioengineering and biomedical engineering,1,"$71,700", 20 
Overall (All Graduates),2012,14.05 Bioengineering and biomedical engineering,1,n/a,n/a
Overall (All Graduates),2013,14.05 Bioengineering and biomedical engineering,1,n/a,n/a
Overall (All Graduates),2014,14.05 Bioengineering and biomedical engineering,1,"$64,800", 20 
Overall (All Graduates),2005,14.07 Chemical engineering,1,"$79,800", 130 
Overall (All Graduates),2006,14.07 Chemical engineering,1,"$81,200", 140 
Overall (All Graduates),2007,14.07 Chemical engineering,1,"$82,000", 150 
Overall (All Graduates),2008,14.07 Chemical engineering,1,"$79,500", 200 
Overall (All Graduates),2009,14.07 Chemical engineering,1,"$77,700", 140 
Overall (All Graduates),2010,14.07 Chemical engineering,1,"$79,200", 180 
Overall (All Graduates),2011,14.07 Chemical engineering,1,"$88,800", 170 
Overall (All Graduates),2012,14.07 Chemical engineering,1,"$87,800", 190 
Overall (All Graduates),2013,14.07 Chemical engineering,1,"$85,400", 180 
Overall (All Graduates),2014,14.07 Chemical engineering,1,"$86,300", 190 
Overall (All Graduates),2005,14.08 Civil engineering,1,"$71,000", 190 
Overall (All Graduates),2006,14.08 Civil engineering,1,"$72,200", 220 
Overall (All Graduates),2007,14.08 Civil engineering,1,"$76,400", 230 
Overall (All Graduates),2008,14.08 Civil engineering,1,"$71,000", 220 
Overall (All Graduates),2009,14.08 Civil engineering,1,"$67,800", 240 
Overall (All Graduates),2010,14.08 Civil engineering,1,"$71,900", 230 
Overall (All Graduates),2011,14.08 Civil engineering,1,"$74,100", 240 
Overall (All Graduates),2012,14.08 Civil engineering,1,"$75,000", 260 
Overall (All Graduates),2013,14.08 Civil engineering,1,"$75,200", 280 
Overall (All Graduates),2014,14.08 Civil engineering,1,"$72,300", 250 
Overall (All Graduates),2005,14.09 Computer engineering,1,"$59,600", 100 
Overall (All Graduates),2006,14.09 Computer engineering,1,"$63,500", 80 
Overall (All Graduates),2007,14.09 Computer engineering,1,"$61,700", 80 
Overall (All Graduates),2008,14.09 Computer engineering,1,"$63,400", 50 
Overall (All Graduates),2009,14.09 Computer engineering,1,"$58,800", 60 
Overall (All Graduates),2010,14.09 Computer engineering,1,"$56,000", 60 
Overall (All Graduates),2011,14.09 Computer engineering,1,"$58,000", 50 
Overall (All Graduates),2012,14.09 Computer engineering,1,"$67,500", 40 
Overall (All Graduates),2013,14.09 Computer engineering,1,"$64,700", 50 
Overall (All Graduates),2014,14.09 Computer engineering,1,"$66,200", 40 
Overall (All Graduates),2005,"14.10 Electrical, electronics and communications engineering",1,"$66,000", 200 
Overall (All Graduates),2006,"14.10 Electrical, electronics and communications engineering",1,"$68,700", 160 
Overall (All Graduates),2007,"14.10 Electrical, electronics and communications engineering",1,"$71,600", 190 
Overall (All Graduates),2008,"14.10 Electrical, electronics and communications engineering",1,"$67,000", 190 
Overall (All Graduates),2009,"14.10 Electrical, electronics and communications engineering",1,"$66,200", 180 
Overall (All Graduates),2010,"14.10 Electrical, electronics and communications engineering",1,"$67,300", 200 
Overall (All Graduates),2011,"14.10 Electrical, electronics and communications engineering",1,"$73,300", 210 
Overall (All Graduates),2012,"14.10 Electrical, electronics and communications engineering",1,"$73,700", 190 
Overall (All Graduates),2013,"14.10 Electrical, electronics and communications engineering",1,"$74,100", 210 
Overall (All Graduates),2014,"14.10 Electrical, electronics and communications engineering",1,"$67,600", 210 
Overall (All Graduates),2005,14.14 Environmental/environmental health engineering,1,n/a,n/a
Overall (All Graduates),2006,14.14 Environmental/environmental health engineering,1,n/a,n/a
Overall (All Graduates),2007,14.14 Environmental/environmental health engineering,1,n/a,n/a
Overall (All Graduates),2008,14.14 Environmental/environmental health engineering,1,"$68,600", 30 
Overall (All Graduates),2009,14.14 Environmental/environmental health engineering,1,"$69,000", 20 
Overall (All Graduates),2010,14.14 Environmental/environmental health engineering,1,"$66,700", 30 
Overall (All Graduates),2011,14.14 Environmental/environmental health engineering,1,"$72,200", 20 
Overall (All Graduates),2012,14.14 Environmental/environmental health engineering,1,"$72,800", 20 
Overall (All Graduates),2013,14.14 Environmental/environmental health engineering,1,"$72,600", 30 
Overall (All Graduates),2014,14.14 Environmental/environmental health engineering,1,"$69,700", 30 
Overall (All Graduates),2005,14.18 Materials engineering,1,"$60,600", 20 
Overall (All Graduates),2006,14.18 Materials engineering,1,"$80,700", 40 
Overall (All Graduates),2007,14.18 Materials engineering,1,"$83,400", 40 
Overall (All Graduates),2008,14.18 Materials engineering,1,"$73,700", 40 
Overall (All Graduates),2009,14.18 Materials engineering,1,"$62,600", 30 
Overall (All Graduates),2010,14.18 Materials engineering,1,"$71,300", 50 
Overall (All Graduates),2011,14.18 Materials engineering,1,"$76,400", 60 
Overall (All Graduates),2012,14.18 Materials engineering,1,"$85,000", 60 
Overall (All Graduates),2013,14.18 Materials engineering,1,"$83,700", 70 
Overall (All Graduates),2014,14.18 Materials engineering,1,"$75,300", 60 
Overall (All Graduates),2005,14.19 Mechanical engineering,1,"$73,000", 230 
Overall (All Graduates),2006,14.19 Mechanical engineering,1,"$74,600", 210 
Overall (All Graduates),2007,14.19 Mechanical engineering,1,"$78,500", 240 
Overall (All Graduates),2008,14.19 Mechanical engineering,1,"$75,300", 260 
Overall (All Graduates),2009,14.19 Mechanical engineering,1,"$72,800", 250 
Overall (All Graduates),2010,14.19 Mechanical engineering,1,"$72,300", 270 
Overall (All Graduates),2011,14.19 Mechanical engineering,1,"$81,100", 310 
Overall (All Graduates),2012,14.19 Mechanical engineering,1,"$81,900", 310 
Overall (All Graduates),2013,14.19 Mechanical engineering,1,"$78,700", 310 
Overall (All Graduates),2014,14.19 Mechanical engineering,1,"$73,300", 310 
Overall (All Graduates),2005,14.21 Mining and mineral engineering,1,n/a,n/a
Overall (All Graduates),2006,14.21 Mining and mineral engineering,1,n/a,n/a
Overall (All Graduates),2007,14.21 Mining and mineral engineering,1,n/a,n/a
Overall (All Graduates),2008,14.21 Mining and mineral engineering,1,n/a,n/a
Overall (All Graduates),2009,14.21 Mining and mineral engineering,1,"$96,900", 20 
Overall (All Graduates),2010,14.21 Mining and mineral engineering,1,"$95,500", 40 
Overall (All Graduates),2011,14.21 Mining and mineral engineering,1,"$89,300", 40 
Overall (All Graduates),2012,14.21 Mining and mineral engineering,1,"$95,300", 20 
Overall (All Graduates),2013,14.21 Mining and mineral engineering,1,n/a,n/a
Overall (All Graduates),2014,14.21 Mining and mineral engineering,1,"$66,500", 20 
Overall (All Graduates),2005,14.25 Petroleum engineering,1,"$88,400", 30 
Overall (All Graduates),2006,14.25 Petroleum engineering,1,"$89,200", 30 
Overall (All Graduates),2007,14.25 Petroleum engineering,1,"$89,300", 40 
Overall (All Graduates),2008,14.25 Petroleum engineering,1,"$88,900", 60 
Overall (All Graduates),2009,14.25 Petroleum engineering,1,"$88,000", 60 
Overall (All Graduates),2010,14.25 Petroleum engineering,1,"$93,600", 40 
Overall (All Graduates),2011,14.25 Petroleum engineering,1,"$90,500", 50 
Overall (All Graduates),2012,14.25 Petroleum engineering,1,"$95,500", 50 
Overall (All Graduates),2013,14.25 Petroleum engineering,1,"$95,300", 40 
Overall (All Graduates),2014,14.25 Petroleum engineering,1,"$87,400", 60 
Overall (All Graduates),2005,14.36 Manufacturing engineering,1,"$64,400", 30 
Overall (All Graduates),2006,14.36 Manufacturing engineering,1,"$77,200", 20 
Overall (All Graduates),2007,14.36 Manufacturing engineering,1,"$79,100", 20 
Overall (All Graduates),2008,14.36 Manufacturing engineering,1,"$72,800", 20 
Overall (All Graduates),2009,14.36 Manufacturing engineering,1,"$64,000", 20 
Overall (All Graduates),2010,14.36 Manufacturing engineering,1,n/a,n/a
Overall (All Graduates),2011,14.36 Manufacturing engineering,1,n/a,n/a
Overall (All Graduates),2012,14.36 Manufacturing engineering,1,n/a,n/a
Overall (All Graduates),2013,14.36 Manufacturing engineering,1,n/a,n/a
Overall (All Graduates),2014,14.36 Manufacturing engineering,1,n/a,n/a
Overall (All Graduates),2005,14.38 Surveying engineering,1,"$68,700", 30 
Overall (All Graduates),2006,14.38 Surveying engineering,1,"$66,200", 30 
Overall (All Graduates),2007,14.38 Surveying engineering,1,"$59,500", 30 
Overall (All Graduates),2008,14.38 Surveying engineering,1,"$61,700", 40 
Overall (All Graduates),2009,14.38 Surveying engineering,1,"$60,300", 40 
Overall (All Graduates),2010,14.38 Surveying engineering,1,"$65,200", 30 
Overall (All Graduates),2011,14.38 Surveying engineering,1,"$63,400", 30 
Overall (All Graduates),2012,14.38 Surveying engineering,1,"$63,000", 30 
Overall (All Graduates),2013,14.38 Surveying engineering,1,"$70,400", 30 
Overall (All Graduates),2014,14.38 Surveying engineering,1,"$64,600", 30 
Overall (All Graduates),2005,15.02 Civil engineering technology/technician,1,"$58,000", 70 
Overall (All Graduates),2006,15.02 Civil engineering technology/technician,1,"$56,700", 90 
Overall (All Graduates),2007,15.02 Civil engineering technology/technician,1,"$60,300", 70 
Overall (All Graduates),2008,15.02 Civil engineering technology/technician,1,"$55,400", 70 
Overall (All Graduates),2009,15.02 Civil engineering technology/technician,1,"$54,500", 80 
Overall (All Graduates),2010,15.02 Civil engineering technology/technician,1,"$55,600", 80 
Overall (All Graduates),2011,15.02 Civil engineering technology/technician,1,"$61,800", 80 
Overall (All Graduates),2012,15.02 Civil engineering technology/technician,1,"$63,500", 90 
Overall (All Graduates),2013,15.02 Civil engineering technology/technician,1,"$67,700", 100 
Overall (All Graduates),2014,15.02 Civil engineering technology/technician,1,"$59,900", 100 
Overall (All Graduates),2005,15.03 Electrical and electronic engineering technologies/technicians,1,"$49,000", 130 
Overall (All Graduates),2006,15.03 Electrical and electronic engineering technologies/technicians,1,"$56,200", 130 
Overall (All Graduates),2007,15.03 Electrical and electronic engineering technologies/technicians,1,"$57,200", 110 
Overall (All Graduates),2008,15.03 Electrical and electronic engineering technologies/technicians,1,"$55,200", 120 
Overall (All Graduates),2009,15.03 Electrical and electronic engineering technologies/technicians,1,"$51,200", 100 
Overall (All Graduates),2010,15.03 Electrical and electronic engineering technologies/technicians,1,"$52,200", 100 
Overall (All Graduates),2011,15.03 Electrical and electronic engineering technologies/technicians,1,"$62,300", 120 
Overall (All Graduates),2012,15.03 Electrical and electronic engineering technologies/technicians,1,"$65,800", 140 
Overall (All Graduates),2013,15.03 Electrical and electronic engineering technologies/technicians,1,"$60,900", 140 
Overall (All Graduates),2014,15.03 Electrical and electronic engineering technologies/technicians,1,"$58,900", 140 
Overall (All Graduates),2005,15.04 Electromechanical and instrumentation and maintenance technologies/technicians,1,"$59,200", 60 
Overall (All Graduates),2006,15.04 Electromechanical and instrumentation and maintenance technologies/technicians,1,"$64,100", 60 
Overall (All Graduates),2007,15.04 Electromechanical and instrumentation and maintenance technologies/technicians,1,"$64,400", 80 
Overall (All Graduates),2008,15.04 Electromechanical and instrumentation and maintenance technologies/technicians,1,"$63,300", 80 
Overall (All Graduates),2009,15.04 Electromechanical and instrumentation and maintenance technologies/technicians,1,"$53,700", 80 
Overall (All Graduates),2010,15.04 Electromechanical and instrumentation and maintenance technologies/technicians,1,"$58,000", 80 
Overall (All Graduates),2011,15.04 Electromechanical and instrumentation and maintenance technologies/technicians,1,"$68,600", 110 
Overall (All Graduates),2012,15.04 Electromechanical and instrumentation and maintenance technologies/technicians,1,"$67,300", 80 
Overall (All Graduates),2013,15.04 Electromechanical and instrumentation and maintenance technologies/technicians,1,"$65,900", 150 
Overall (All Graduates),2014,15.04 Electromechanical and instrumentation and maintenance technologies/technicians,1,"$63,000", 160 
Overall (All Graduates),2005,15.05 Environmental control technologies/technicians,1,"$49,700", 30 
Overall (All Graduates),2006,15.05 Environmental control technologies/technicians,1,"$61,000", 30 
Overall (All Graduates),2007,15.05 Environmental control technologies/technicians,1,"$62,000", 40 
Overall (All Graduates),2008,15.05 Environmental control technologies/technicians,1,"$58,500", 30 
Overall (All Graduates),2009,15.05 Environmental control technologies/technicians,1,"$53,300", 40 
Overall (All Graduates),2010,15.05 Environmental control technologies/technicians,1,"$54,900", 30 
Overall (All Graduates),2011,15.05 Environmental control technologies/technicians,1,"$62,200", 80 
Overall (All Graduates),2012,15.05 Environmental control technologies/technicians,1,"$58,500", 110 
Overall (All Graduates),2013,15.05 Environmental control technologies/technicians,1,"$54,700", 130 
Overall (All Graduates),2014,15.05 Environmental control technologies/technicians,1,"$45,000", 110 
Overall (All Graduates),2005,15.06 Industrial production technologies/technicians,1,"$59,700", 60 
Overall (All Graduates),2006,15.06 Industrial production technologies/technicians,1,n/a,n/a
Overall (All Graduates),2007,15.06 Industrial production technologies/technicians,1,n/a,n/a
Overall (All Graduates),2008,15.06 Industrial production technologies/technicians,1,n/a,n/a
Overall (All Graduates),2009,15.06 Industrial production technologies/technicians,1,n/a,n/a
Overall (All Graduates),2010,15.06 Industrial production technologies/technicians,1,n/a,n/a
Overall (All Graduates),2011,15.06 Industrial production technologies/technicians,1,n/a,n/a
Overall (All Graduates),2012,15.06 Industrial production technologies/technicians,1,n/a,n/a
Overall (All Graduates),2013,15.06 Industrial production technologies/technicians,1,n/a,n/a
Overall (All Graduates),2014,15.06 Industrial production technologies/technicians,1,"$65,000", 30 
Overall (All Graduates),2005,15.07 Quality control and safety technologies/technicians,1,n/a,n/a
Overall (All Graduates),2006,15.07 Quality control and safety technologies/technicians,1,"$58,200", 30 
Overall (All Graduates),2007,15.07 Quality control and safety technologies/technicians,1,n/a,n/a
Overall (All Graduates),2008,15.07 Quality control and safety technologies/technicians,1,n/a,n/a
Overall (All Graduates),2009,15.07 Quality control and safety technologies/technicians,1,"$38,000", 30 
Overall (All Graduates),2010,15.07 Quality control and safety technologies/technicians,1,"$58,800", 50 
Overall (All Graduates),2011,15.07 Quality control and safety technologies/technicians,1,"$61,600", 50 
Overall (All Graduates),2012,15.07 Quality control and safety technologies/technicians,1,"$70,500", 40 
Overall (All Graduates),2013,15.07 Quality control and safety technologies/technicians,1,"$61,500", 90 
Overall (All Graduates),2014,15.07 Quality control and safety technologies/technicians,1,"$52,600", 60 
Overall (All Graduates),2005,15.08 Mechanical engineering related technologies/technicians,1,n/a,n/a
Overall (All Graduates),2006,15.08 Mechanical engineering related technologies/technicians,1,"$56,500", 40 
Overall (All Graduates),2007,15.08 Mechanical engineering related technologies/technicians,1,"$56,300", 80 
Overall (All Graduates),2008,15.08 Mechanical engineering related technologies/technicians,1,"$53,900", 80 
Overall (All Graduates),2009,15.08 Mechanical engineering related technologies/technicians,1,"$48,800", 70 
Overall (All Graduates),2010,15.08 Mechanical engineering related technologies/technicians,1,"$56,300", 70 
Overall (All Graduates),2011,15.08 Mechanical engineering related technologies/technicians,1,"$60,300", 100 
Overall (All Graduates),2012,15.08 Mechanical engineering related technologies/technicians,1,"$59,800", 70 
Overall (All Graduates),2013,15.08 Mechanical engineering related technologies/technicians,1,"$61,400", 90 
Overall (All Graduates),2014,15.08 Mechanical engineering related technologies/technicians,1,"$52,300", 90 
Overall (All Graduates),2005,15.09 Mining and petroleum technologies/technicians,1,"$85,700", 140 
Overall (All Graduates),2006,15.09 Mining and petroleum technologies/technicians,1,"$83,400", 110 
Overall (All Graduates),2007,15.09 Mining and petroleum technologies/technicians,1,"$68,000", 120 
Overall (All Graduates),2008,15.09 Mining and petroleum technologies/technicians,1,"$73,800", 160 
Overall (All Graduates),2009,15.09 Mining and petroleum technologies/technicians,1,"$61,800", 130 
Overall (All Graduates),2010,15.09 Mining and petroleum technologies/technicians,1,"$73,700", 130 
Overall (All Graduates),2011,15.09 Mining and petroleum technologies/technicians,1,"$72,300", 80 
Overall (All Graduates),2012,15.09 Mining and petroleum technologies/technicians,1,"$77,800", 110 
Overall (All Graduates),2013,15.09 Mining and petroleum technologies/technicians,1,"$72,500", 100 
Overall (All Graduates),2014,15.09 Mining and petroleum technologies/technicians,1,"$68,200", 150 
Overall (All Graduates),2005,15.10 Construction engineering technology/technician,1,"$58,900", 30 
Overall (All Graduates),2006,15.10 Construction engineering technology/technician,1,"$60,900", 20 
Overall (All Graduates),2007,15.10 Construction engineering technology/technician,1,"$66,100", 40 
Overall (All Graduates),2008,15.10 Construction engineering technology/technician,1,"$69,300", 20 
Overall (All Graduates),2009,15.10 Construction engineering technology/technician,1,"$49,000", 50 
Overall (All Graduates),2010,15.10 Construction engineering technology/technician,1,"$61,900", 40 
Overall (All Graduates),2011,15.10 Construction engineering technology/technician,1,"$66,700", 30 
Overall (All Graduates),2012,15.10 Construction engineering technology/technician,1,"$71,500", 50 
Overall (All Graduates),2013,15.10 Construction engineering technology/technician,1,"$71,000", 50 
Overall (All Graduates),2014,15.10 Construction engineering technology/technician,1,"$69,100", 40 
Overall (All Graduates),2005,15.11 Engineering-related technologies,1,"$59,200", 50 
Overall (All Graduates),2006,15.11 Engineering-related technologies,1,"$51,600", 40 
Overall (All Graduates),2007,15.11 Engineering-related technologies,1,"$55,200", 40 
Overall (All Graduates),2008,15.11 Engineering-related technologies,1,"$53,800", 60 
Overall (All Graduates),2009,15.11 Engineering-related technologies,1,"$57,400", 50 
Overall (All Graduates),2010,15.11 Engineering-related technologies,1,"$60,500", 50 
Overall (All Graduates),2011,15.11 Engineering-related technologies,1,"$57,000", 50 
Overall (All Graduates),2012,15.11 Engineering-related technologies,1,"$79,000", 50 
Overall (All Graduates),2013,15.11 Engineering-related technologies,1,"$67,900", 50 
Overall (All Graduates),2014,15.11 Engineering-related technologies,1,"$61,200", 50 
Overall (All Graduates),2005,15.12 Computer engineering technologies/technicians,1,"$44,900", 260 
Overall (All Graduates),2006,15.12 Computer engineering technologies/technicians,1,"$48,900", 180 
Overall (All Graduates),2007,15.12 Computer engineering technologies/technicians,1,"$50,000", 160 
Overall (All Graduates),2008,15.12 Computer engineering technologies/technicians,1,"$50,800", 180 
Overall (All Graduates),2009,15.12 Computer engineering technologies/technicians,1,"$49,400", 150 
Overall (All Graduates),2010,15.12 Computer engineering technologies/technicians,1,"$46,100", 130 
Overall (All Graduates),2011,15.12 Computer engineering technologies/technicians,1,"$49,000", 120 
Overall (All Graduates),2012,15.12 Computer engineering technologies/technicians,1,"$51,500", 110 
Overall (All Graduates),2013,15.12 Computer engineering technologies/technicians,1,"$45,700", 90 
Overall (All Graduates),2014,15.12 Computer engineering technologies/technicians,1,"$45,900", 100 
Overall (All Graduates),2005,15.13 Drafting/design engineering technologies/technicians,1,"$51,500", 120 
Overall (All Graduates),2006,15.13 Drafting/design engineering technologies/technicians,1,"$52,600", 140 
Overall (All Graduates),2007,15.13 Drafting/design engineering technologies/technicians,1,"$56,200", 140 
Overall (All Graduates),2008,15.13 Drafting/design engineering technologies/technicians,1,"$50,600", 150 
Overall (All Graduates),2009,15.13 Drafting/design engineering technologies/technicians,1,"$41,500", 120 
Overall (All Graduates),2010,15.13 Drafting/design engineering technologies/technicians,1,"$49,300", 120 
Overall (All Graduates),2011,15.13 Drafting/design engineering technologies/technicians,1,"$56,700", 110 
